numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5
267;8;6;15;2;14;19;22;27;24;16;40;45;0;37;39;50;49;58;51;60;72;62;66;74;71
268;12;10;1;11;9;16;21;23;30;28;40;39;0;33;45;53;52;54;58;60;71;61;66;74;68
269;3;13;2;10;4;23;21;28;25;22;31;33;0;37;44;52;47;59;57;54;63;74;62;61;66
270;2;3;1;12;9;23;18;21;17;28;41;32;0;45;39;52;60;53;49;59;64;73;69;66;65
271;15;6;3;14;10;30;18;16;23;26;31;38;0;40;37;53;47;59;48;49;70;65;66;64;74
272;14;8;5;4;9;19;22;27;29;28;32;41;0;44;39;47;51;60;57;54;67;68;72;74;61
273;7;6;8;13;9;22;25;27;21;30;40;31;0;35;43;47;53;48;57;59;71;75;64;61;63
274;15;13;8;4;10;30;22;18;27;19;31;37;0;39;43;60;50;49;59;57;64;62;71;67;70
275;9;2;13;14;11;25;19;20;16;27;40;31;0;36;34;46;47;55;48;58;66;63;74;61;71
276;6;3;1;13;10;26;16;18;29;17;45;32;0;31;37;49;54;60;47;50;71;69;75;62;63
277;9;2;15;5;7;21;30;27;23;17;44;39;0;36;43;57;52;53;47;59;73;72;62;69;65
278;3;9;8;11;12;29;20;24;27;23;45;44;0;41;36;55;46;60;59;48;63;72;74;73;71
279;8;1;5;9;12;22;18;29;26;20;33;40;0;45;32;53;54;49;51;50;73;66;71;75;64
280;6;12;3;1;14;24;19;29;21;28;45;31;0;36;34;48;57;47;52;53;61;71;66;72;73
281;6;9;15;10;14;20;27;16;24;22;40;31;0;36;43;47;49;51;48;59;69;75;63;74;61
282;1;14;8;15;7;27;17;22;28;18;32;40;0;44;33;56;55;53;60;47;68;64;70;61;75
283;14;10;2;8;13;29;23;16;19;24;35;41;0;33;45;57;48;53;52;49;67;69;65;66;74
284;7;13;6;12;14;29;21;22;30;16;40;37;0;44;38;59;53;51;55;49;62;73;63;66;64
285;12;4;14;13;10;24;30;18;16;23;44;36;0;40;45;53;56;50;51;57;72;70;63;75;61
286;5;8;15;9;4;27;18;21;25;30;38;41;0;39;31;58;57;47;59;51;66;64;74;63;71
287;9;10;1;7;15;27;28;30;19;22;33;41;0;43;34;56;53;50;58;48;64;73;68;72;67
288;7;3;9;15;4;22;18;16;30;25;33;32;0;43;45;54;53;46;50;48;73;71;66;61;70
289;2;1;13;4;5;30;21;18;25;16;45;41;0;39;37;47;54;49;59;46;72;67;65;63;66
290;9;1;14;5;12;20;30;27;23;16;37;43;0;42;35;56;53;60;58;59;68;62;69;75;67
291;6;7;15;3;13;17;16;18;20;23;34;37;0;43;38;57;55;56;48;47;73;68;72;66;65
292;11;6;15;5;14;23;20;29;30;28;34;38;0;37;44;60;47;50;55;52;68;69;65;62;61
293;1;8;10;12;3;19;26;18;29;20;35;38;0;41;42;51;60;58;55;50;70;64;69;72;68
294;2;7;15;1;8;18;25;29;17;19;37;43;0;44;45;47;48;58;59;51;73;64;74;67;68
295;9;3;4;15;12;17;22;18;26;25;32;38;0;36;39;48;47;51;52;46;75;73;63;71;70
296;10;9;2;13;6;29;18;23;16;27;36;41;0;33;39;49;52;47;59;57;63;64;73;68;62
297;14;10;11;7;15;17;30;27;19;24;39;43;0;38;45;50;60;55;54;57;62;61;63;75;70
298;12;7;3;15;11;27;21;29;28;18;44;37;0;38;36;52;48;54;55;53;64;65;73;62;71
299;3;7;2;13;5;20;16;23;24;17;35;45;0;41;33;57;49;52;54;60;65;67;72;63;66
300;12;10;7;6;8;26;23;24;27;17;38;39;0;40;35;53;50;57;52;54;67;61;62;73;66
301;2;4;1;11;8;17;25;26;20;18;44;36;0;32;34;51;55;56;48;52;68;75;74;69;61
302;9;3;10;5;2;26;27;29;16;22;39;42;0;44;31;53;59;50;55;52;66;71;72;67;62
303;3;9;1;8;11;19;20;16;25;22;38;36;0;33;40;57;58;52;53;60;73;75;66;64;68
304;9;14;4;6;8;18;20;26;17;30;37;31;0;40;32;49;56;54;59;57;70;64;67;69;61
305;3;2;13;12;5;21;17;27;18;25;44;45;0;40;39;51;58;46;49;60;61;69;65;66;62
306;5;7;11;13;10;29;21;27;20;17;42;35;0;37;31;47;54;57;55;46;65;70;63;75;64
307;11;14;4;2;5;26;25;20;19;17;35;32;0;41;40;49;54;58;60;51;65;61;64;73;68
308;7;5;13;12;9;29;25;18;20;22;40;36;0;42;39;47;55;59;51;46;67;72;75;61;65
309;7;13;11;9;1;30;22;21;29;24;32;35;0;36;43;59;58;46;60;49;72;66;62;67;68
310;1;12;15;10;9;20;21;16;25;17;37;43;0;45;31;49;48;55;59;58;73;75;74;70;67
311;9;2;7;12;14;19;18;27;30;23;40;41;0;31;43;51;49;60;48;58;73;68;62;61;72
312;1;5;4;13;10;16;28;19;22;25;33;41;0;40;38;47;49;56;60;53;63;71;67;68;61
313;7;15;12;8;4;21;30;29;25;28;41;36;0;32;44;48;46;57;52;60;64;67;73;61;72
314;9;7;4;1;13;17;30;27;25;26;43;42;0;33;36;55;59;47;50;58;62;75;71;64;74
315;10;1;2;9;15;24;25;30;21;20;34;42;0;31;32;53;50;60;54;57;69;71;74;67;75
316;11;10;1;9;13;19;28;30;27;23;44;39;0;35;37;60;58;59;51;46;65;64;68;67;73
317;10;13;3;2;9;20;21;16;24;18;37;34;0;38;44;49;58;46;48;55;68;61;63;71;64
318;1;12;13;3;8;30;20;28;18;24;44;37;0;33;34;48;53;46;60;50;63;61;65;72;71
319;13;4;2;1;7;23;16;27;17;25;41;45;0;34;31;51;58;59;47;54;65;71;73;68;70
320;7;3;14;4;15;18;27;25;26;17;40;31;0;42;35;58;46;47;49;51;73;66;68;74;69
321;3;1;13;2;14;22;23;20;18;28;33;37;0;40;41;51;53;58;46;55;73;62;74;63;71
322;4;6;15;14;2;16;19;23;21;25;34;37;0;36;40;47;59;58;49;55;68;73;63;74;70
323;11;15;7;9;5;21;30;23;19;27;43;38;0;45;33;47;58;49;51;52;68;72;74;63;67
324;3;4;2;7;9;25;22;21;28;18;38;34;0;39;35;57;52;55;49;56;67;70;63;68;65
325;6;2;8;10;1;26;16;18;20;27;39;32;0;45;44;49;60;55;50;51;65;63;66;75;71
326;8;10;13;3;6;20;19;26;28;23;37;35;0;43;33;49;55;51;58;60;63;65;64;68;72
327;4;8;3;13;2;24;23;18;22;20;33;32;0;39;40;48;46;57;53;49;73;75;65;63;69
328;9;15;4;11;10;17;27;28;30;29;37;36;0;45;31;49;55;47;52;51;73;68;70;63;65
329;10;4;7;5;13;17;21;20;25;22;36;38;0;35;42;52;57;59;53;51;69;67;61;65;70
330;12;14;7;4;3;24;30;19;21;18;34;32;0;38;35;55;58;60;51;48;63;75;71;72;67
331;5;2;4;8;14;17;27;16;28;21;36;31;0;41;34;52;54;50;59;55;63;71;75;66;68
332;12;3;1;13;4;18;19;16;26;22;42;34;0;38;44;60;53;57;58;48;70;62;71;74;61
333;4;6;14;7;13;20;17;28;22;25;36;34;0;42;33;57;49;46;51;60;66;67;62;72;68
334;14;13;3;15;6;22;24;26;20;19;44;38;0;40;37;48;50;46;53;60;67;63;68;72;70
335;8;15;7;13;10;27;17;16;21;18;33;34;0;35;43;49;59;58;53;47;68;71;67;65;64
336;8;2;4;12;7;24;23;17;20;22;44;42;0;43;41;52;57;48;51;53;72;71;61;64;74
337;3;14;7;1;13;21;29;16;26;30;39;31;0;34;36;59;48;47;57;50;69;68;66;70;65
338;4;1;9;2;7;26;21;16;27;19;34;31;0;44;32;56;48;57;54;59;66;75;68;70;73
339;1;9;3;8;15;23;27;25;16;28;38;31;0;43;35;53;52;59;58;49;63;64;69;66;61
340;11;2;5;8;3;23;18;25;24;29;45;43;0;32;42;48;56;49;58;54;61;65;68;63;75
341;5;7;1;10;6;21;24;25;22;26;40;41;0;37;32;51;46;53;48;58;72;75;61;68;64
342;8;4;14;10;12;26;21;30;20;27;35;37;0;40;32;46;58;51;53;52;66;75;61;72;74
343;6;5;4;12;10;18;17;23;16;24;40;32;0;45;42;58;54;56;51;55;75;67;70;68;64
344;5;2;13;8;6;28;23;27;26;29;31;39;0;41;32;54;57;55;58;46;75;71;69;70;67
345;10;3;1;12;9;29;22;26;20;17;33;38;0;34;31;57;55;52;60;58;64;61;71;62;66
346;2;12;8;6;5;26;17;20;25;18;34;38;0;33;32;55;50;58;54;47;69;74;66;75;68
347;8;5;4;6;3;22;29;30;25;17;45;32;0;41;40;47;46;54;58;57;74;62;75;67;73
348;6;12;3;2;5;16;30;28;17;20;42;41;0;37;40;46;58;57;60;48;74;68;75;66;64
349;3;14;5;13;10;18;26;17;30;28;40;31;0;37;32;47;51;48;60;56;69;75;65;71;72
350;6;15;2;4;3;17;28;21;18;20;35;40;0;44;36;48;57;53;52;60;68;64;69;70;75
351;7;4;5;3;15;28;20;30;23;24;43;32;0;45;31;48;55;57;56;54;71;70;67;63;65
352;5;11;1;14;4;24;20;22;30;26;33;39;0;32;43;56;57;46;47;54;73;67;71;69;72
353;13;9;11;4;5;16;25;23;22;29;45;37;0;34;38;49;60;59;58;51;71;61;67;74;70
354;15;6;11;10;13;24;25;22;29;28;39;31;0;33;32;47;60;51;59;53;74;61;73;70;62
355;1;4;7;2;6;20;22;30;17;26;34;39;0;43;45;59;53;60;56;47;69;64;67;75;72
356;4;3;2;9;13;28;17;27;19;21;31;36;0;37;45;55;53;57;48;56;68;74;65;66;73
357;15;11;3;2;6;18;29;17;21;19;36;40;0;35;38;51;49;46;60;58;67;66;70;65;62
358;15;4;12;9;7;22;20;28;26;23;43;34;0;45;37;46;58;50;59;56;65;75;69;74;68
359;10;12;6;15;13;23;28;24;21;29;44;33;0;45;39;48;50;55;59;58;65;62;75;64;70
360;2;8;3;13;5;18;16;17;21;19;44;42;0;32;40;53;50;54;52;48;64;74;70;63;68
361;8;1;9;4;13;22;20;29;30;18;31;39;0;32;36;52;56;54;46;55;61;70;66;62;64
362;10;4;11;2;13;18;24;17;23;28;38;42;0;43;35;58;50;51;54;49;75;69;74;72;68
363;6;3;2;10;9;18;30;27;23;16;32;45;0;31;37;60;55;57;50;49;66;65;73;72;71
364;7;8;1;5;14;27;21;30;25;28;41;37;0;43;44;56;50;49;55;48;65;70;67;63;71
365;6;9;10;3;5;19;16;30;23;17;34;33;0;42;41;52;50;48;60;58;64;63;68;69;61
366;4;10;12;7;14;17;21;28;23;26;43;45;0;38;35;60;58;52;56;55;70;61;62;74;75
367;8;1;6;3;10;24;28;20;17;26;34;32;0;38;37;50;48;52;55;53;63;73;69;62;71
368;9;13;6;2;11;20;29;16;22;23;35;31;0;44;39;52;60;47;56;55;70;61;75;67;64
369;12;15;14;8;7;18;25;27;30;17;45;33;0;34;37;58;48;59;49;52;68;70;71;65;61
370;3;2;10;1;7;18;29;24;30;16;37;43;0;40;45;48;49;47;50;60;67;65;69;68;62
371;15;13;14;1;3;22;30;16;29;26;37;41;0;45;34;58;47;56;60;50;69;72;65;62;63
372;5;8;1;13;9;17;29;18;19;21;33;44;0;36;38;50;55;58;48;52;61;75;72;68;64
373;6;7;3;14;8;20;18;16;19;17;34;42;0;45;44;47;55;49;54;59;66;75;73;64;74
374;8;14;1;15;4;23;19;26;16;22;37;31;0;35;39;53;55;51;52;47;70;75;61;69;65
375;6;15;8;13;2;27;20;26;18;21;36;31;0;38;33;47;59;56;46;54;72;69;62;74;66
376;5;6;8;7;2;16;22;24;17;30;44;42;0;45;36;51;52;46;53;47;62;63;64;69;65
377;15;2;3;9;5;29;19;23;30;16;39;44;0;34;31;60;52;51;59;47;62;68;70;61;72
378;6;13;10;15;5;23;26;25;24;17;33;41;0;45;31;55;48;60;59;46;67;75;62;65;68
379;3;13;12;7;5;22;25;21;27;30;34;38;0;39;33;58;52;60;54;56;69;67;66;70;62
380;5;9;11;4;13;16;30;17;20;24;32;37;0;36;38;49;50;51;60;57;63;67;72;61;68
381;14;5;1;9;4;20;17;21;25;26;43;35;0;41;31;59;54;60;58;50;61;72;62;73;64
382;5;15;1;8;14;28;30;25;23;29;36;41;0;44;37;52;58;50;55;57;63;61;68;72;74
383;10;9;6;14;13;24;19;29;23;28;39;31;0;38;33;46;53;56;55;50;69;70;72;65;75
384;5;15;9;3;13;16;21;28;30;19;43;35;0;45;41;48;59;47;57;51;68;71;61;75;64
385;14;6;3;10;15;18;23;22;25;24;36;41;0;32;31;57;56;51;55;60;70;63;67;72;65
386;12;15;1;14;4;18;25;26;16;27;40;45;0;42;34;59;48;50;53;56;75;64;67;69;63
387;9;13;5;2;4;22;21;25;20;23;39;44;0;31;43;59;51;52;56;50;61;67;62;75;66
388;7;10;8;11;12;24;27;21;20;30;39;45;0;31;41;53;47;59;60;58;74;65;73;67;75
389;7;12;9;2;14;28;24;19;18;30;37;38;0;41;31;57;49;55;58;46;73;68;65;70;69
390;13;14;6;7;3;18;24;16;27;26;36;34;0;32;45;50;51;46;60;59;61;65;62;64;73
391;6;8;14;11;4;17;26;19;18;29;37;35;0;43;34;54;53;49;57;46;70;69;71;74;61
392;11;14;5;9;7;18;21;27;20;19;41;39;0;32;33;47;60;53;57;58;74;69;65;67;61
393;6;12;2;4;3;30;28;27;29;22;40;45;0;41;31;52;46;60;48;56;61;73;66;75;71
394;9;2;15;4;6;19;16;27;18;20;36;35;0;38;45;55;49;53;58;52;68;67;63;71;69
395;11;6;8;3;7;29;20;18;16;21;34;45;0;44;32;52;48;49;60;55;69;62;67;63;70
396;4;5;3;11;8;30;18;23;17;22;33;31;0;38;34;48;54;56;53;52;68;71;73;69;62
397;5;11;8;14;2;21;22;23;30;28;42;31;0;37;43;47;51;55;59;54;66;75;65;68;71
398;8;3;12;11;15;17;28;16;24;20;33;34;0;32;45;55;59;54;50;57;71;62;69;66;75
399;2;1;11;8;7;17;19;22;27;29;39;34;0;35;45;49;54;51;58;48;72;65;73;74;66
400;2;14;6;8;11;19;23;18;27;17;42;43;0;37;39;52;49;55;50;59;67;62;68;73;65
401;6;11;7;12;15;22;19;21;28;24;43;42;0;33;32;50;51;47;54;52;67;70;73;74;69
402;5;14;15;11;1;17;30;29;20;26;35;45;0;34;42;54;48;56;52;46;72;64;75;63;68
403;1;3;14;8;7;20;25;22;19;18;32;45;0;43;34;55;51;58;50;60;69;68;72;70;64
404;14;13;7;12;3;17;22;19;24;25;43;42;0;45;40;48;53;50;55;60;63;66;65;73;64
405;2;5;13;4;15;21;29;30;26;23;38;36;0;32;42;51;46;53;59;47;69;71;73;65;63
406;1;11;6;5;2;30;19;24;23;29;43;36;0;35;37;52;60;57;46;49;74;69;73;61;70
407;6;8;15;7;11;23;30;19;27;28;31;43;0;45;32;50;47;54;55;51;67;71;68;61;64
408;13;6;7;4;15;28;19;21;29;20;39;34;0;33;43;54;56;60;52;57;74;69;65;71;61
409;5;8;15;12;1;25;19;22;28;21;39;36;0;45;42;59;60;50;58;53;68;61;75;62;70
410;4;7;9;11;13;23;18;26;25;24;34;31;0;43;42;51;60;57;55;46;69;67;70;74;72
411;2;12;8;15;4;23;29;16;26;20;38;42;0;40;31;58;47;54;59;53;62;69;73;71;66
412;9;12;8;1;4;25;22;23;30;20;32;39;0;35;38;50;51;52;49;55;69;67;75;68;66
413;5;13;9;14;2;17;26;16;24;23;39;38;0;31;42;56;60;51;59;57;70;69;71;72;62
414;3;7;13;14;9;19;25;17;20;22;42;38;0;41;33;50;52;53;48;57;62;66;73;69;70
415;9;7;4;2;6;26;27;21;29;17;42;34;0;38;36;55;53;47;50;56;68;74;71;62;63
416;12;11;3;1;8;29;22;17;30;19;34;42;0;43;33;55;49;58;50;57;70;62;72;74;66
417;12;7;1;2;8;28;16;21;20;17;40;42;0;33;32;60;52;53;58;46;68;74;71;63;64
418;6;2;13;15;9;25;20;17;16;21;41;38;0;45;40;53;51;59;50;57;64;74;67;70;62
419;14;3;4;6;8;24;30;29;25;21;34;33;0;32;42;51;50;58;59;57;65;66;71;69;70
420;8;3;4;11;7;21;18;29;19;25;37;31;0;36;41;57;54;48;60;55;72;71;67;66;65
421;13;15;7;3;9;16;27;25;26;21;40;44;0;39;41;48;57;53;58;46;71;74;61;66;72
422;7;10;14;6;9;27;28;17;22;26;36;34;0;35;31;53;49;54;58;55;62;63;73;70;65
423;10;12;15;8;13;23;24;30;28;22;39;44;0;33;32;55;57;46;51;58;68;69;70;73;62
424;6;4;14;12;13;16;23;27;24;20;35;45;0;37;40;59;46;60;48;55;65;74;67;71;69
425;3;9;13;14;8;27;16;20;23;19;37;45;0;38;36;51;57;46;50;55;69;68;65;75;61
426;7;12;4;13;8;18;27;25;24;16;45;35;0;40;44;60;50;56;48;51;68;73;63;65;64
427;5;2;6;12;1;16;26;29;27;20;38;39;0;36;33;49;57;52;59;56;75;61;66;68;65
428;14;6;2;12;13;21;17;22;20;30;32;38;0;45;34;59;52;50;49;58;71;70;69;67;74
429;14;2;7;12;1;23;28;29;20;25;45;41;0;34;37;52;59;54;48;50;67;63;72;75;70
430;1;7;5;6;4;23;25;19;28;20;37;41;0;32;33;55;49;60;53;47;61;62;67;71;68
431;9;8;13;6;7;17;26;24;28;19;33;42;0;32;45;46;47;56;54;52;74;61;75;66;71
432;6;1;12;14;7;29;16;23;17;19;34;42;0;44;45;50;47;54;55;48;62;61;69;73;67
433;6;2;7;11;1;19;30;27;26;18;32;42;0;40;33;58;49;47;50;60;67;75;65;74;64
434;5;12;13;9;1;21;24;19;20;30;34;41;0;31;37;51;59;60;53;47;75;68;74;71;66
435;11;1;13;2;12;24;22;19;20;27;40;32;0;44;38;50;60;53;48;55;62;67;72;71;68
436;13;11;8;3;5;29;22;18;24;23;34;41;0;35;31;52;54;56;58;46;67;64;70;66;61
437;9;2;14;13;11;25;16;22;29;23;32;37;0;44;45;47;52;60;53;50;74;69;68;67;71
438;9;2;14;12;7;18;23;21;17;20;39;32;0;37;44;49;52;58;57;48;73;74;72;71;61
439;6;5;8;12;3;22;28;27;17;25;33;45;0;31;38;56;58;46;60;53;64;63;70;65;67
440;6;8;1;7;4;23;18;20;30;26;42;45;0;33;32;55;58;49;54;47;70;62;75;72;73
441;5;13;9;6;4;22;24;18;30;19;44;32;0;34;37;47;48;52;46;60;65;69;73;70;71
442;4;3;10;11;9;16;19;30;29;27;34;41;0;35;32;54;59;55;51;60;71;75;74;69;73
443;6;13;5;12;7;25;24;20;23;26;40;34;0;45;43;51;48;55;52;54;61;75;69;68;62
444;5;13;11;9;1;24;25;17;22;19;45;34;0;42;33;57;54;48;60;58;66;71;67;69;65
445;13;4;2;8;1;30;26;20;23;29;42;31;0;39;36;55;60;50;59;52;64;74;70;65;67
446;4;7;3;2;9;18;25;29;22;19;41;42;0;39;40;53;57;48;49;59;75;66;68;62;67
447;3;1;14;13;8;28;17;23;29;24;45;31;0;43;36;50;47;57;60;46;69;66;64;74;67
448;4;14;12;1;8;21;23;20;29;18;33;42;0;32;44;56;59;52;57;50;62;63;71;66;67
449;5;9;3;12;8;21;17;23;27;16;38;34;0;39;36;54;56;58;47;46;65;70;66;64;67
450;12;13;7;1;10;22;23;17;19;20;41;37;0;32;31;57;48;52;47;49;66;75;62;63;68
451;3;6;7;11;2;16;20;22;23;25;42;44;0;45;40;50;57;49;47;46;70;67;62;68;61
452;7;10;2;9;1;21;29;24;18;28;42;40;0;41;39;59;51;55;47;53;72;70;66;75;73
453;10;5;1;15;14;20;18;23;25;21;33;40;0;43;37;58;49;48;59;53;67;63;64;71;65
454;13;1;4;10;9;29;24;21;23;30;39;36;0;40;32;58;52;51;59;55;72;67;66;74;68
455;10;14;15;12;2;30;23;17;16;25;39;41;0;37;32;50;54;47;57;55;72;71;61;67;66
456;6;5;13;4;14;22;25;17;18;30;34;38;0;36;33;49;47;60;53;58;74;71;69;68;67
457;9;3;15;2;7;21;23;16;30;25;41;38;0;33;44;55;58;50;54;52;61;68;70;72;67
458;3;4;8;14;10;20;16;26;27;18;39;37;0;42;32;57;60;50;49;56;74;66;71;61;67
459;2;12;9;6;13;26;18;28;30;24;45;35;0;38;41;54;56;46;59;53;65;62;72;67;64
460;9;7;8;3;13;16;30;26;25;22;40;43;0;42;33;49;59;54;47;57;70;68;65;72;63
461;6;13;5;2;7;19;29;27;25;26;32;33;0;37;45;59;49;48;50;55;66;68;75;72;73
462;12;7;10;2;5;29;23;26;27;19;42;34;0;44;37;59;46;60;48;52;69;65;75;74;72
463;11;14;15;7;10;24;20;18;17;23;42;31;0;35;43;59;55;50;48;60;62;75;63;72;74
464;11;8;12;1;14;27;21;20;26;23;40;32;0;45;43;55;60;47;49;48;62;75;73;68;64
465;2;1;12;7;8;18;21;26;30;28;42;41;0;31;33;47;49;51;58;54;64;61;66;68;72
466;5;8;4;9;14;24;19;28;22;29;40;35;0;38;39;48;55;58;46;56;65;64;75;73;61
467;11;1;14;12;2;28;19;24;25;16;40;39;0;41;45;57;55;53;56;47;68;73;69;61;70
468;9;11;2;13;3;28;20;21;17;27;31;41;0;35;33;56;57;46;48;54;66;70;74;65;75
469;7;11;9;1;6;27;30;21;29;17;45;36;0;42;38;46;60;56;49;51;68;61;62;66;64
470;5;8;4;1;6;18;26;16;22;21;44;45;0;39;33;54;49;52;48;46;73;74;62;65;67
471;15;10;14;12;2;28;25;29;21;17;42;45;0;32;39;55;46;60;51;54;67;69;73;68;74
472;9;2;8;14;15;26;20;27;30;24;32;45;0;41;43;53;54;59;47;50;70;61;69;73;64
473;7;1;13;14;6;20;17;21;29;30;40;44;0;31;34;49;46;57;47;48;64;69;71;75;62
474;13;15;10;14;1;28;21;22;18;30;40;43;0;34;36;58;55;46;51;56;69;67;64;62;70
475;7;5;13;15;6;17;24;26;19;18;40;32;0;31;45;51;47;54;59;49;64;69;65;62;63
476;2;5;1;9;12;22;30;23;28;17;31;37;0;43;36;50;53;54;47;51;69;75;63;66;71
477;3;2;1;12;5;16;20;29;26;27;40;36;0;39;35;50;52;51;60;54;66;69;71;67;61
478;14;8;6;1;10;27;26;24;28;17;31;34;0;40;33;46;47;49;50;52;62;67;61;73;72
479;10;14;2;4;8;26;25;16;18;23;39;37;0;44;38;53;58;51;52;47;63;66;75;67;62
480;9;10;14;5;11;17;30;21;16;25;33;42;0;31;37;59;54;50;46;51;62;75;64;65;71
481;3;4;8;2;10;22;27;21;30;17;36;33;0;45;34;49;47;52;58;51;63;67;72;65;62
482;15;1;12;2;6;19;20;27;17;23;36;33;0;42;38;54;56;55;49;52;74;72;67;66;70
483;2;4;3;7;11;23;25;26;20;19;36;38;0;42;40;49;59;52;55;60;67;73;68;75;64
484;1;10;5;13;3;21;26;17;18;20;35;41;0;36;33;52;48;53;56;46;67;62;66;75;61
485;15;14;12;5;11;24;29;30;26;17;43;38;0;36;32;55;52;46;50;54;65;67;72;63;61
486;14;13;12;5;8;28;22;19;21;27;45;33;0;41;42;48;54;56;59;52;64;62;66;63;67
487;6;2;1;15;4;27;19;29;28;17;40;43;0;42;37;51;46;50;52;47;65;67;62;61;71
488;8;9;4;13;5;20;24;21;19;30;43;41;0;45;44;53;57;50;52;58;73;67;68;75;72
489;12;8;1;15;2;21;29;30;25;24;34;31;0;40;36;56;55;59;52;49;66;61;75;73;74
490;8;11;6;3;15;24;27;16;26;19;39;35;0;33;42;46;49;58;60;54;63;68;71;62;70
491;2;5;6;7;3;22;20;23;17;30;39;40;0;45;37;51;56;52;60;50;67;74;66;69;73
492;9;12;13;14;2;22;28;24;20;16;43;34;0;42;44;59;50;54;49;58;68;73;61;75;74
493;13;2;1;14;12;22;27;30;26;20;37;35;0;40;41;55;60;56;59;47;67;70;71;64;62
494;2;8;10;1;6;21;26;27;29;20;44;33;0;37;43;56;51;58;59;54;66;75;62;68;61
495;2;15;9;10;13;27;20;26;30;18;43;42;0;32;41;57;52;56;58;51;68;73;69;61;63
496;9;11;7;10;5;18;19;25;17;16;41;43;0;40;39;56;51;55;50;52;64;65;69;62;63
497;14;6;8;13;11;18;26;29;21;25;38;32;0;43;44;54;47;56;57;53;65;69;72;73;71
498;12;11;2;8;6;29;25;24;28;17;33;35;0;37;45;56;57;55;59;53;73;65;63;75;72
499;15;2;13;11;7;28;22;16;19;17;36;45;0;33;42;60;50;56;52;55;74;70;71;63;72
500;10;5;2;11;15;26;23;22;30;25;39;43;0;33;31;46;55;60;48;57;67;62;68;64;71
501;5;12;15;14;1;23;25;19;30;21;35;36;0;41;34;48;57;53;46;55;71;74;63;64;72
502;14;12;1;15;9;23;16;29;18;24;42;31;0;33;41;57;60;52;54;56;65;67;63;73;64
503;8;3;10;5;11;23;22;29;26;30;37;38;0;41;33;53;54;60;46;48;72;71;73;75;63
504;2;9;6;1;11;23;20;30;18;27;34;31;0;38;39;55;60;52;48;47;71;68;64;62;67
505;12;3;15;9;11;16;21;22;17;18;32;45;0;41;44;48;50;60;52;49;66;67;65;75;74
506;14;2;10;1;8;20;28;30;16;22;36;40;0;31;33;52;60;50;59;54;71;68;65;62;67
507;15;4;5;10;7;18;27;16;21;17;40;35;0;33;36;57;46;55;58;50;61;65;67;70;63
508;6;12;3;7;15;21;23;28;22;24;44;31;0;40;45;59;56;55;54;48;69;61;73;64;65
509;6;12;14;15;1;19;16;23;25;18;33;45;0;44;31;50;51;55;47;60;66;63;71;64;61
510;5;8;11;15;14;22;17;25;18;27;36;40;0;35;38;53;47;55;56;46;67;62;74;66;70
511;15;2;11;1;14;24;25;26;16;21;32;33;0;43;31;56;47;55;46;52;66;61;70;71;68
512;12;5;2;7;10;21;29;25;20;24;38;45;0;39;35;53;50;58;55;56;68;74;71;70;75
513;13;12;5;1;7;24;30;28;23;18;44;41;0;43;35;49;46;52;57;59;68;70;72;65;69
514;13;9;4;6;11;18;25;29;22;20;32;36;0;34;35;53;50;56;48;46;71;63;64;74;73
515;4;5;2;11;6;22;24;23;20;30;37;41;0;34;38;55;59;48;47;58;61;71;63;74;64
516;10;12;14;8;13;30;23;26;17;27;31;45;0;44;40;53;57;51;56;54;62;66;70;73;71
517;1;10;13;6;4;24;27;20;28;22;33;36;0;43;34;52;53;55;60;57;70;64;75;73;74
518;1;7;12;8;13;24;21;20;30;22;31;44;0;41;33;55;48;60;57;58;65;71;62;72;74
519;6;13;4;15;7;28;24;21;23;16;41;35;0;44;43;60;53;47;51;56;64;69;75;72;73
520;13;10;6;7;14;23;27;25;20;19;31;36;0;35;40;58;60;54;47;53;71;62;72;74;65
521;9;11;12;14;13;26;30;16;18;27;39;41;0;34;42;55;54;60;46;53;67;73;66;65;62
522;11;13;8;15;14;23;27;22;24;30;38;36;0;39;33;54;49;58;57;52;68;70;66;62;63
523;7;1;6;15;8;23;22;18;25;26;31;39;0;36;38;48;51;57;58;55;62;70;68;66;75
524;13;5;15;6;4;26;22;20;16;23;33;41;0;35;42;50;47;53;52;51;72;61;70;62;64
525;3;13;15;2;10;24;22;26;30;27;32;38;0;35;33;48;55;47;57;51;70;72;75;66;63
526;2;13;15;7;3;24;20;30;16;23;34;37;0;43;40;51;50;48;54;46;75;66;72;67;63
527;15;12;1;4;5;30;27;22;17;19;32;31;0;39;37;48;46;59;51;50;67;69;75;63;71
528;12;4;7;2;8;30;24;27;28;29;37;34;0;36;45;55;57;52;53;56;65;67;75;74;68
529;5;6;3;8;1;23;24;19;20;21;33;35;0;37;42;46;56;50;58;60;67;61;72;70;66
530;7;6;15;14;13;26;18;28;30;17;35;34;0;43;41;49;52;56;58;55;70;61;71;62;69
531;2;3;14;4;10;26;17;25;21;27;32;40;0;44;38;59;53;47;58;51;75;67;72;70;61
532;8;7;3;12;9;23;21;27;16;24;34;41;0;37;32;50;55;60;49;46;70;73;62;66;71
533;2;12;6;9;11;18;19;23;20;26;44;41;0;36;40;52;59;53;56;50;66;72;63;65;69
