numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5
267;13;6;15;7;14;28;27;20;24;16;36;39;0;41;37;52;54;58;60;49;73;65;63;70;68
268;8;12;2;7;4;22;29;24;27;28;43;37;0;34;31;59;49;58;53;47;70;74;65;62;64
269;9;12;4;13;6;25;18;29;17;26;32;36;0;35;41;52;54;49;46;50;62;74;63;71;69
270;2;6;9;12;7;16;22;25;18;20;33;35;0;31;38;48;47;59;57;55;66;69;61;64;70
271;6;13;12;2;11;24;27;25;21;23;37;39;0;43;44;51;55;57;48;56;73;68;71;66;69
272;11;14;4;8;10;27;23;18;26;16;36;39;0;34;43;59;57;49;53;60;61;64;73;68;62
273;12;10;14;4;11;30;16;26;22;23;38;34;0;40;31;59;47;46;54;50;75;74;70;67;66
274;7;12;3;9;11;23;17;28;25;24;35;42;0;38;31;52;54;49;53;60;69;68;70;64;67
275;12;8;6;11;2;27;26;22;16;28;33;35;0;39;34;60;46;52;54;51;69;66;73;63;75
276;4;3;9;15;7;21;27;24;28;25;40;34;0;33;37;48;55;56;51;54;71;72;69;67;74
277;14;9;1;5;4;18;21;16;20;26;43;33;0;37;44;47;50;49;55;58;66;61;75;73;74
278;7;1;9;6;14;26;22;21;25;23;35;37;0;36;43;47;52;46;57;56;72;75;64;62;68
279;3;2;15;8;12;21;27;18;30;26;42;41;0;38;39;60;49;52;58;55;61;65;68;69;66
280;13;2;14;9;10;21;27;29;28;22;35;44;0;43;31;60;47;53;46;55;65;67;74;71;63
281;14;7;13;12;4;17;22;16;25;27;45;31;0;37;43;57;51;58;47;55;70;71;68;69;63
282;7;8;12;9;5;28;27;20;18;22;39;33;0;37;45;54;60;52;53;55;72;63;74;66;67
283;6;15;2;3;5;17;30;25;29;16;32;37;0;39;38;54;53;57;52;47;68;64;67;73;65
284;9;14;8;2;13;26;27;25;16;23;39;40;0;35;44;54;49;47;50;46;72;63;69;70;65
285;5;8;10;13;1;17;27;16;28;24;43;34;0;45;41;60;47;57;55;52;63;66;72;62;64
286;14;2;7;12;10;24;20;22;25;29;31;33;0;32;43;59;60;50;57;49;68;72;62;67;66
287;12;1;7;5;3;29;24;30;26;25;44;35;0;32;34;54;48;49;55;59;71;72;67;65;74
288;3;13;2;15;9;16;18;25;22;19;43;31;0;36;42;60;54;52;47;50;74;72;68;62;63
289;15;8;13;9;3;27;25;16;19;30;38;33;0;40;42;51;55;54;47;52;69;62;73;71;64
290;10;9;2;15;14;29;17;20;25;30;45;32;0;39;31;55;50;49;58;57;64;67;71;61;63
291;6;8;13;14;3;29;16;28;20;19;36;42;0;40;33;58;46;57;56;47;69;72;62;61;74
292;2;3;15;9;5;21;28;30;26;17;45;33;0;35;38;49;50;60;55;48;73;71;70;61;72
293;4;10;12;3;2;16;27;30;20;18;41;33;0;34;37;57;53;50;47;52;74;65;68;66;73
294;3;4;6;10;11;17;23;25;29;18;39;37;0;38;36;57;50;46;58;55;61;63;68;66;69
295;2;9;6;14;5;20;26;23;30;18;38;35;0;43;44;50;58;48;51;47;75;65;62;69;70
296;13;14;9;2;5;28;22;25;21;30;35;44;0;43;42;50;55;56;53;52;67;66;65;62;68
297;3;5;15;6;7;23;21;25;24;19;43;31;0;34;37;49;51;48;53;57;65;72;75;67;71
298;11;6;7;1;10;21;17;22;30;25;35;33;0;34;44;52;60;54;59;51;67;66;73;65;75
299;8;4;13;7;14;30;16;24;22;19;36;43;0;45;31;57;52;59;56;60;66;61;71;68;75
300;14;6;8;3;12;18;25;16;28;24;34;42;0;41;33;60;56;50;54;57;75;71;70;64;72
301;9;2;5;14;1;29;22;24;27;21;43;33;0;37;40;47;50;53;55;54;66;73;64;67;62
302;2;6;11;15;7;27;26;20;19;29;34;40;0;33;36;54;60;59;50;53;67;62;69;70;73
303;8;13;1;15;10;17;23;16;19;27;35;41;0;40;34;53;59;52;54;57;73;62;74;67;63
304;6;14;10;5;4;24;16;23;21;20;31;41;0;38;44;52;54;60;47;56;61;75;70;66;64
305;6;14;15;12;13;30;20;28;27;19;38;32;0;42;35;50;60;46;48;56;65;73;68;63;75
306;6;14;7;4;12;17;18;28;29;24;40;38;0;45;31;57;60;51;50;47;69;64;61;71;72
307;2;12;11;1;8;18;24;20;29;19;42;36;0;35;34;49;48;57;50;54;67;68;70;66;73
308;13;2;1;12;4;17;23;24;21;26;45;41;0;43;44;56;53;48;52;50;64;73;75;71;62
309;15;12;6;3;10;29;19;20;17;27;33;34;0;45;43;55;50;49;46;60;68;72;64;67;62
310;15;2;11;10;4;21;18;19;29;25;39;31;0;41;38;60;54;48;57;52;72;64;73;71;61
311;5;2;3;13;9;24;22;29;17;21;43;41;0;36;32;57;60;54;55;51;74;70;75;63;69
312;3;11;14;2;10;27;20;28;29;22;42;44;0;37;32;58;55;51;50;57;73;74;68;66;63
313;9;1;13;4;15;26;30;18;21;22;36;33;0;34;32;50;54;49;58;52;69;68;67;63;73
314;14;6;11;12;13;24;21;25;20;26;34;35;0;40;37;51;60;52;55;57;66;69;73;75;65
315;10;4;8;1;3;22;23;16;21;25;36;37;0;32;42;56;55;49;57;53;68;69;63;70;64
316;6;4;13;3;9;30;28;26;27;16;33;45;0;36;40;53;52;51;56;60;63;66;72;68;69
317;8;6;3;7;4;25;23;24;20;16;38;40;0;41;42;60;47;51;55;46;70;61;74;68;73
318;8;4;9;1;14;21;27;16;20;18;34;32;0;35;36;60;49;50;59;52;62;68;74;69;66
319;13;2;15;3;12;30;22;20;16;25;44;41;0;32;36;53;60;52;50;55;67;63;72;70;66
320;3;14;11;8;9;28;17;24;26;18;38;41;0;32;35;51;52;57;53;47;65;75;63;64;74
321;4;11;5;7;12;18;28;16;26;30;44;32;0;45;42;49;48;52;51;58;75;62;71;72;63
322;5;11;4;7;6;27;17;23;18;30;36;37;0;41;43;47;60;52;54;48;68;62;75;71;64
323;2;14;10;6;1;21;23;16;27;30;34;42;0;31;44;46;59;57;52;60;75;72;64;63;68
324;13;12;15;7;1;17;29;21;22;26;36;44;0;39;35;52;57;46;56;59;72;75;63;73;65
325;4;13;5;6;7;27;28;18;22;23;33;39;0;41;31;49;47;55;58;46;75;73;68;61;72
326;14;2;13;12;7;30;17;18;28;20;38;36;0;35;32;50;60;58;47;49;73;65;72;67;75
327;15;3;10;11;5;16;25;18;20;27;36;34;0;35;43;55;60;57;52;46;75;70;62;65;74
328;5;12;1;10;2;21;24;16;30;29;42;33;0;34;36;60;55;59;46;58;74;64;72;75;70
329;5;15;1;3;12;19;28;23;16;20;40;31;0;44;32;48;56;53;51;46;67;71;72;65;73
330;12;10;15;7;4;26;28;25;21;17;31;35;0;37;45;60;48;55;53;51;74;69;67;64;73
331;1;9;14;4;2;16;24;27;29;25;34;33;0;39;41;49;58;53;59;56;73;71;69;70;64
332;5;2;15;3;7;19;25;22;17;21;33;43;0;36;37;53;55;50;49;52;65;61;64;70;72
333;13;8;12;2;9;18;17;23;24;29;31;36;0;38;32;60;52;59;55;46;75;61;65;72;66
334;12;10;2;7;9;27;17;30;19;20;37;45;0;39;34;47;60;50;48;49;65;69;61;71;70
335;3;6;8;14;11;19;17;23;29;30;40;42;0;44;41;57;56;54;49;58;75;73;63;70;66
336;8;9;7;12;6;16;28;21;30;27;42;36;0;37;32;48;60;58;52;50;70;62;72;61;73
337;9;13;10;1;6;27;16;29;25;20;36;33;0;43;31;49;60;52;54;56;63;66;70;71;61
338;7;6;10;13;11;19;27;26;28;22;31;33;0;42;36;52;56;59;50;46;65;64;70;66;62
339;12;3;14;4;9;17;25;29;28;24;33;41;0;45;40;48;53;58;51;56;65;72;69;67;68
340;15;13;7;14;5;22;17;20;24;23;36;31;0;35;38;49;53;46;51;55;62;64;69;65;63
341;7;2;4;11;5;24;29;19;21;16;40;39;0;38;37;49;58;59;47;56;62;71;67;74;69
342;8;9;10;6;4;17;21;19;20;27;37;35;0;41;31;58;57;47;51;56;61;71;75;72;66
343;7;12;5;15;8;26;16;27;24;29;44;31;0;42;37;56;57;47;50;51;73;72;67;68;71
344;2;3;7;10;9;19;16;29;18;30;44;32;0;40;42;57;46;49;60;58;68;61;65;69;74
345;8;3;12;4;6;20;21;18;23;17;40;31;0;39;33;54;47;46;57;53;71;64;62;68;73
346;3;7;10;2;1;19;28;23;25;16;37;38;0;45;44;51;52;55;60;58;62;68;75;64;67
347;14;15;11;10;7;21;24;22;27;23;39;37;0;40;36;58;55;51;53;47;74;67;72;71;68
348;8;12;1;9;5;28;22;25;21;20;31;44;0;39;33;58;59;54;56;46;65;68;67;74;69
349;5;4;7;3;6;20;21;26;18;29;39;44;0;31;41;47;50;48;58;60;72;75;74;68;73
350;1;7;8;6;3;19;22;21;24;27;39;32;0;33;38;59;56;47;52;48;71;68;64;65;63
351;4;6;14;9;11;24;27;23;19;22;34;39;0;35;42;54;47;53;55;48;64;65;72;71;75
352;15;11;12;10;14;16;28;19;29;17;38;33;0;39;34;46;48;53;59;54;65;71;64;69;62
353;2;6;13;15;9;28;17;20;16;21;45;37;0;42;36;60;52;48;53;51;75;68;65;63;67
354;8;10;1;3;9;22;28;30;16;26;31;44;0;40;36;48;46;57;54;49;70;73;66;71;61
355;2;12;1;14;10;24;22;20;27;19;37;31;0;34;41;53;46;58;48;51;61;71;63;62;69
356;2;4;12;1;13;27;19;21;29;24;40;39;0;35;41;49;60;46;58;55;73;65;70;67;69
357;5;6;15;9;12;23;17;26;18;30;43;39;0;42;40;58;57;60;47;51;64;69;71;61;73
358;2;6;13;15;4;16;18;19;21;26;31;42;0;41;39;49;50;48;46;54;71;73;65;70;63
359;9;7;2;10;13;16;28;27;20;29;32;34;0;33;43;56;46;48;60;47;72;73;68;62;66
360;10;4;8;15;3;27;24;19;29;21;45;33;0;32;44;49;47;50;51;52;68;75;61;63;74
361;11;12;6;13;4;29;24;27;30;20;31;34;0;42;41;47;57;52;60;56;63;66;65;67;68
362;9;1;11;4;5;21;28;16;20;22;44;42;0;36;41;55;56;52;60;59;65;64;62;69;74
363;1;11;3;13;6;23;17;21;18;30;34;42;0;40;45;48;47;46;49;57;71;64;63;66;67
364;2;9;12;3;4;21;16;28;18;26;41;42;0;35;45;48;49;54;55;57;65;66;71;68;63
365;11;10;9;6;1;24;18;29;27;21;43;42;0;36;44;57;54;49;51;47;68;63;73;69;61
366;3;8;9;7;10;30;28;20;21;17;32;33;0;41;36;55;50;52;59;57;66;65;61;68;67
367;6;15;2;10;12;25;19;23;21;16;33;35;0;43;42;55;52;54;58;47;69;63;68;67;64
368;8;1;7;3;9;20;27;22;19;25;35;44;0;42;33;60;47;46;51;59;61;65;64;74;75
369;5;1;13;4;6;24;21;29;18;25;31;42;0;36;33;48;59;52;55;57;75;70;73;72;68
370;10;3;4;5;8;21;29;18;20;24;39;37;0;40;44;51;60;47;54;49;70;74;73;65;64
371;15;12;4;5;11;21;23;20;19;24;39;33;0;41;42;58;59;51;55;46;67;66;64;71;75
372;11;7;4;9;10;25;30;20;18;21;34;40;0;38;41;51;57;46;60;58;66;73;70;64;75
373;9;10;8;4;3;25;29;22;26;24;31;33;0;44;37;46;51;59;49;48;73;61;66;70;62
374;10;3;14;12;11;29;22;25;16;28;37;34;0;44;31;53;56;52;47;55;74;67;72;75;68
375;15;5;12;11;7;24;19;20;21;17;31;36;0;32;43;46;48;59;56;50;73;64;75;68;72
376;15;12;11;10;5;17;25;20;26;27;33;35;0;37;44;51;50;49;58;48;67;62;74;70;64
377;9;13;15;2;11;19;20;27;23;16;44;38;0;41;33;48;56;53;59;49;70;71;65;62;68
378;13;2;6;1;10;17;24;16;23;21;33;36;0;38;35;50;49;58;55;53;62;71;61;72;74
379;7;5;9;8;15;20;27;17;28;25;31;38;0;42;35;46;52;56;50;48;61;65;62;71;74
380;6;13;15;1;12;17;27;24;19;29;33;31;0;41;34;48;57;59;49;53;71;73;72;68;67
381;3;1;4;13;9;16;22;30;24;27;34;32;0;36;33;57;56;59;50;55;65;68;67;66;64
382;10;12;1;15;5;29;18;24;19;26;42;34;0;45;38;55;59;52;60;50;61;75;62;65;67
383;15;14;4;8;2;29;20;30;21;27;44;40;0;37;34;54;48;52;53;46;69;61;75;67;72
384;9;13;6;8;14;27;26;16;24;25;35;33;0;32;45;51;55;57;58;60;70;71;67;73;68
385;6;14;3;2;9;29;26;23;21;25;35;41;0;38;43;53;59;55;51;48;68;72;74;71;62
386;9;5;14;15;3;24;25;20;19;30;38;31;0;40;37;50;47;56;55;49;68;75;63;67;72
387;14;2;11;1;13;27;23;19;24;18;44;36;0;42;37;50;55;59;52;58;71;68;67;62;72
388;6;13;10;1;14;27;26;16;19;28;40;39;0;31;45;46;59;54;56;48;64;70;75;69;61
389;5;8;14;4;2;24;28;29;30;19;36;43;0;38;35;53;52;56;50;60;74;73;64;61;63
390;1;2;13;6;4;23;28;20;25;22;33;37;0;40;38;51;56;55;54;46;66;69;73;65;71
391;14;11;1;3;13;26;18;29;23;21;41;39;0;43;37;59;50;47;46;53;71;74;65;75;69
392;11;3;6;10;5;16;18;29;25;28;44;31;0;35;34;50;52;54;55;49;68;62;72;73;67
393;13;10;3;12;7;19;20;21;28;23;33;45;0;36;43;55;56;54;53;47;73;72;70;75;67
394;4;14;10;8;13;27;24;17;25;26;35;39;0;40;32;55;58;56;51;54;67;74;72;70;71
395;14;10;4;9;6;17;28;22;16;27;42;38;0;34;31;54;48;52;47;49;71;61;70;73;63
396;1;8;15;7;10;16;23;30;26;17;42;31;0;37;36;49;59;56;52;57;72;70;75;62;71
397;5;9;1;11;15;26;27;29;25;20;45;31;0;38;32;59;47;50;46;51;65;73;70;75;69
398;12;8;5;4;6;18;29;27;19;25;31;36;0;32;41;59;54;47;56;55;61;66;63;75;71
399;13;12;15;7;1;24;17;27;30;26;33;36;0;43;42;57;48;49;59;55;72;69;62;67;68
400;2;5;6;15;14;27;28;17;18;30;42;31;0;44;38;52;46;48;54;50;64;70;65;72;74
401;6;12;10;1;2;19;26;23;29;28;43;36;0;40;35;51;60;53;49;46;72;61;69;66;71
402;1;12;10;9;3;24;16;26;28;22;31;44;0;43;34;46;51;60;47;56;64;61;74;63;62
403;11;5;1;7;2;20;25;21;22;30;44;43;0;35;33;48;53;49;58;46;64;68;67;61;71
404;5;9;7;6;11;27;26;17;16;22;33;43;0;34;38;49;58;51;56;60;65;74;66;75;64
405;8;4;7;9;10;28;30;23;27;19;37;38;0;44;36;50;56;51;54;49;65;70;69;74;71
406;9;14;3;11;4;22;17;24;28;21;45;37;0;33;44;56;60;48;57;50;67;72;73;75;61
407;11;12;13;5;15;17;21;19;22;30;31;40;0;36;37;48;46;51;60;57;71;65;68;64;75
408;4;1;12;9;13;24;19;25;26;21;42;31;0;33;35;50;52;53;47;48;66;75;72;74;64
409;3;9;4;15;6;24;18;28;21;25;42;37;0;39;44;60;58;46;53;56;70;69;68;61;63
410;2;12;3;5;13;29;23;16;21;18;33;34;0;45;40;51;58;52;50;60;69;63;75;66;67
411;3;7;14;10;11;29;27;22;25;28;40;35;0;36;39;51;52;50;60;59;71;67;69;66;63
412;11;4;14;2;5;16;17;19;29;26;42;37;0;39;40;54;57;56;48;49;71;66;64;65;68
413;11;2;9;12;4;30;19;18;21;26;39;44;0;45;33;47;58;49;54;56;70;62;66;74;64
414;8;11;13;5;6;18;23;27;30;28;41;42;0;32;35;47;60;46;49;51;65;68;70;62;67
415;1;12;5;13;11;21;22;19;27;20;39;43;0;33;35;50;47;52;55;54;64;70;65;75;62
416;2;10;1;3;15;28;24;22;20;27;33;38;0;36;42;51;47;60;53;57;62;72;65;75;61
417;6;2;13;9;7;19;17;29;26;23;33;42;0;35;32;55;59;50;54;46;61;66;65;74;69
418;11;12;6;15;2;24;18;21;28;26;45;42;0;37;38;50;47;48;59;55;73;62;75;71;67
419;15;9;14;12;4;23;21;20;26;27;31;38;0;40;37;51;58;55;60;56;61;63;66;65;68
420;12;6;8;5;13;20;24;26;16;21;32;44;0;33;41;54;60;56;53;46;61;71;74;66;62
421;13;1;2;3;9;26;27;19;16;24;38;45;0;39;43;52;57;50;55;59;71;65;72;73;61
422;3;1;14;2;15;18;27;28;16;30;35;39;0;44;31;51;53;59;52;57;62;66;69;74;61
423;5;7;10;4;1;19;23;18;30;28;34;36;0;44;31;59;51;55;50;56;69;67;72;73;70
424;4;2;1;12;11;19;29;23;17;20;42;43;0;33;35;56;49;57;48;46;61;65;68;74;73
425;13;7;1;14;11;19;20;26;21;25;39;33;0;34;42;50;47;52;57;49;62;74;75;63;65
426;6;15;7;2;13;21;23;22;20;17;37;32;0;35;36;52;58;47;57;59;66;63;61;71;67
427;1;10;3;2;4;28;26;18;23;17;40;43;0;37;39;49;59;52;53;46;74;73;72;66;64
428;6;11;7;8;2;21;30;26;27;22;38;39;0;41;36;48;55;52;58;59;72;66;69;62;61
429;11;5;15;6;12;27;16;20;26;17;33;37;0;34;39;55;51;58;46;47;75;61;63;66;70
430;12;7;3;13;4;26;23;20;25;19;41;36;0;45;34;55;47;48;50;58;73;75;69;62;65
431;12;11;10;1;15;23;25;21;18;20;36;45;0;40;31;54;49;55;58;50;67;71;74;65;61
432;12;9;13;5;7;30;25;17;19;18;32;41;0;33;35;48;51;59;53;47;63;70;68;67;64
433;14;5;3;1;13;28;16;17;26;21;31;37;0;41;38;59;56;46;50;48;70;62;68;75;73
434;14;12;5;6;4;17;28;22;19;25;39;42;0;34;41;49;50;58;59;52;72;64;69;73;63
435;10;2;9;4;12;18;20;21;25;26;31;44;0;38;35;53;60;59;52;50;73;67;72;68;69
436;1;4;5;6;11;28;20;17;16;27;34;44;0;40;43;54;50;47;56;58;70;68;65;61;62
437;1;5;9;6;3;22;17;29;26;28;43;34;0;35;37;52;60;56;47;46;61;73;72;69;64
438;9;5;7;14;6;28;25;16;29;22;38;40;0;32;43;48;49;53;47;58;72;65;64;66;70
439;9;3;13;6;11;28;30;19;17;27;35;40;0;34;39;58;53;51;47;48;74;66;62;75;65
440;8;5;12;10;14;25;29;27;16;23;44;37;0;31;40;47;54;49;57;46;65;68;74;73;63
441;5;13;9;14;12;25;29;16;19;28;43;42;0;36;33;47;57;49;59;48;72;63;70;74;65
442;3;13;11;2;12;16;22;30;29;24;33;39;0;36;41;50;49;55;60;56;67;71;62;64;75
443;14;7;4;2;13;23;19;28;16;29;42;33;0;34;40;54;55;51;56;50;66;68;63;67;71
444;1;15;10;2;6;27;19;30;28;23;43;33;0;34;42;50;59;46;47;55;73;71;74;66;65
445;11;9;13;7;5;25;26;28;22;18;32;38;0;41;42;55;56;57;51;60;62;70;67;72;68
446;8;11;4;12;5;23;17;21;16;19;36;38;0;32;35;51;47;60;54;52;68;74;64;63;65
447;15;9;11;8;12;16;26;18;20;22;40;33;0;32;34;56;59;46;51;58;65;73;62;70;75
448;5;11;12;2;13;17;24;20;25;22;39;35;0;31;32;47;56;48;58;59;63;65;69;71;64
449;7;8;4;14;1;29;19;22;17;18;32;43;0;31;36;59;55;53;54;50;66;63;73;64;65
450;3;15;10;12;13;24;18;29;28;27;42;37;0;32;31;59;47;56;51;60;72;74;75;73;62
451;7;5;3;13;1;25;28;18;19;23;34;43;0;41;40;58;60;54;47;50;67;63;61;72;69
452;14;10;3;4;5;21;26;29;17;27;40;43;0;36;45;47;53;55;60;59;66;72;63;70;64
453;3;12;2;7;13;18;20;27;17;28;38;40;0;34;36;56;59;58;46;55;65;74;67;73;69
454;3;7;1;13;6;19;29;16;26;18;35;32;0;34;36;60;53;55;49;59;67;70;65;66;74
455;8;3;6;1;4;24;16;27;25;29;33;38;0;39;41;54;55;46;60;48;71;63;64;70;61
456;9;2;14;13;5;16;27;19;25;18;34;32;0;43;33;57;60;59;58;48;75;66;62;61;74
457;12;5;14;6;3;22;29;19;17;24;40;39;0;42;41;53;48;57;55;59;63;66;75;74;73
458;4;13;7;10;9;16;18;30;19;23;43;42;0;39;38;59;46;60;49;58;61;75;74;65;70
459;13;8;14;10;2;20;29;17;30;26;43;38;0;36;41;57;52;59;58;47;70;74;64;69;71
460;10;6;13;12;15;24;17;27;29;16;45;31;0;32;33;52;50;46;55;56;68;72;63;67;61
461;6;9;8;4;3;29;25;21;16;20;33;37;0;43;31;54;56;60;48;50;73;63;75;67;64
462;1;6;14;10;7;17;29;19;24;26;43;36;0;42;35;47;54;55;46;60;73;69;65;68;63
463;6;5;10;3;15;28;23;25;21;29;41;35;0;38;36;58;60;53;54;55;67;65;70;66;73
464;7;12;8;5;9;20;19;29;16;26;39;40;0;37;34;57;56;47;49;46;68;63;64;75;65
465;5;9;10;2;1;21;22;19;23;24;32;39;0;42;44;56;60;54;58;50;64;62;67;66;72
466;12;7;13;15;9;16;29;27;28;26;37;36;0;40;31;59;55;58;50;57;61;75;73;65;67
467;2;1;3;9;6;16;30;23;26;18;35;44;0;37;36;46;47;54;49;51;75;61;72;64;67
468;7;4;3;11;5;22;20;17;18;24;39;33;0;41;38;56;57;52;48;60;71;63;70;75;62
469;3;9;2;4;10;27;20;16;29;28;38;39;0;33;44;52;46;54;55;48;65;75;73;66;69
470;5;6;9;15;13;19;23;26;24;25;43;32;0;39;38;48;59;53;55;54;62;67;66;63;64
471;11;5;1;10;13;25;21;18;28;17;42;37;0;33;38;57;55;48;52;49;62;63;61;72;73
472;1;3;9;4;8;27;16;17;18;29;44;36;0;35;42;55;58;54;56;53;62;71;64;68;63
473;12;3;9;8;4;27;30;29;25;16;33;41;0;37;40;56;46;54;59;52;71;66;69;65;70
474;4;5;12;9;15;29;27;20;25;26;45;35;0;36;33;57;49;55;47;58;61;63;73;75;67
475;8;14;15;13;3;16;22;28;19;25;44;32;0;31;40;59;53;57;50;56;66;69;61;75;65
476;11;14;4;13;2;26;18;25;23;21;40;38;0;33;45;47;56;46;55;50;62;68;69;70;65
477;12;11;7;5;3;16;28;29;22;18;32;38;0;44;35;52;47;60;50;51;70;75;67;73;65
478;11;7;8;14;9;26;20;27;25;23;36;38;0;35;40;59;51;53;56;55;61;65;75;67;74
479;3;4;1;13;6;24;27;17;20;28;39;40;0;31;43;55;59;60;51;58;72;63;68;65;67
480;5;8;4;12;2;26;23;25;19;29;36;44;0;42;37;56;57;46;47;53;75;70;69;61;64
481;5;11;7;10;8;23;27;29;17;16;39;43;0;35;41;50;59;54;52;53;74;71;72;75;64
482;10;14;15;1;11;17;18;29;23;20;41;37;0;42;31;47;56;57;51;54;71;70;61;63;75
483;7;3;14;9;4;22;25;20;21;19;34;35;0;37;33;50;56;59;48;55;75;68;69;74;70
484;15;3;13;5;2;24;20;23;22;19;42;37;0;45;44;49;54;46;48;56;64;73;69;71;72
485;6;1;5;12;10;21;17;29;28;24;31;39;0;42;32;51;46;49;55;57;75;66;71;70;65
486;4;2;13;1;11;29;23;26;19;16;34;32;0;36;33;60;57;56;51;54;71;68;73;75;63
487;15;2;3;12;4;29;18;20;26;25;35;40;0;37;39;50;47;59;57;54;66;73;65;71;72
488;4;12;8;6;15;17;24;19;27;26;38;33;0;41;40;58;53;55;49;47;73;70;68;61;67
489;13;14;7;4;12;22;28;29;24;25;37;34;0;42;43;50;47;54;46;55;74;68;69;71;66
490;4;2;7;5;12;25;26;30;21;19;37;41;0;42;33;56;59;51;46;55;66;61;75;69;67
491;1;9;12;4;8;22;16;26;20;29;43;37;0;41;42;47;46;49;54;55;73;68;70;66;64
492;12;10;2;8;6;17;24;28;21;18;41;39;0;45;43;56;57;50;54;46;74;69;72;67;62
493;6;4;7;12;15;25;23;26;29;18;33;37;0;35;45;51;59;58;57;49;66;65;74;67;70
494;3;4;11;15;6;26;22;21;25;17;34;44;0;43;36;53;56;52;60;59;67;74;72;63;68
495;4;9;1;6;15;29;23;20;21;22;41;33;0;35;34;55;58;53;60;48;65;72;61;67;69
496;15;6;3;1;4;26;23;25;28;30;36;34;0;31;43;49;46;48;53;56;67;73;63;61;72
497;4;15;13;10;6;19;24;26;27;17;41;34;0;35;36;59;58;57;55;48;74;66;62;72;68
498;9;11;5;2;12;26;17;23;24;19;40;36;0;35;43;60;59;49;55;51;71;70;75;73;74
499;13;7;2;15;11;18;25;21;19;23;45;33;0;43;37;52;60;50;49;55;61;65;72;69;70
500;8;5;6;14;11;16;28;30;21;17;34;33;0;44;40;46;56;57;47;53;75;68;70;69;71
501;4;12;7;1;15;19;23;26;22;17;44;42;0;36;43;46;57;50;54;56;70;69;74;64;67
502;6;10;14;15;8;24;25;20;21;30;33;37;0;42;32;58;54;46;49;59;67;73;70;62;65
503;1;2;10;6;4;23;27;18;21;17;37;38;0;43;41;55;51;60;58;57;74;68;72;64;71
504;5;4;13;3;1;22;19;29;30;24;38;34;0;44;42;48;52;53;50;57;61;67;66;62;64
505;13;7;14;8;9;22;17;16;25;18;40;41;0;42;33;56;60;50;57;48;71;73;72;62;65
506;6;8;1;12;9;18;23;17;26;16;45;42;0;37;33;56;47;59;54;57;71;70;66;74;63
507;13;15;5;1;11;16;28;29;27;24;38;33;0;40;39;47;55;59;57;52;74;67;69;75;72
508;12;7;9;8;6;23;27;24;21;26;43;35;0;41;42;46;58;57;50;49;70;66;64;74;61
509;12;7;2;3;11;30;22;17;28;29;38;43;0;37;44;56;60;57;54;55;74;75;62;66;61
510;14;2;1;13;5;23;19;30;20;29;44;41;0;35;43;54;52;57;49;56;71;67;74;66;75
511;13;1;10;12;15;16;17;25;28;20;31;42;0;41;34;56;57;50;51;48;71;74;62;67;64
512;8;3;10;9;13;28;27;25;30;19;44;31;0;34;40;48;46;56;57;54;61;63;72;65;67
513;10;14;13;9;11;17;22;19;16;20;34;45;0;33;40;51;60;46;48;56;75;70;74;64;71
514;11;1;6;14;12;23;26;21;25;28;41;40;0;34;33;48;49;54;51;57;67;65;61;74;73
515;5;7;1;13;2;28;16;26;21;19;39;44;0;45;33;54;57;47;46;50;65;63;73;74;72
516;2;13;9;5;11;24;26;28;29;17;45;40;0;43;32;48;46;56;47;50;72;61;66;65;63
517;15;6;2;14;7;16;20;30;24;21;42;35;0;43;37;55;46;54;50;47;64;66;71;70;65
518;9;3;1;7;5;28;23;30;24;29;39;32;0;43;44;48;54;52;49;58;71;69;73;74;61
519;7;2;5;9;10;27;21;17;25;30;42;39;0;43;35;49;60;53;52;58;61;66;67;75;73
520;9;8;11;14;12;20;25;23;21;18;43;38;0;31;41;55;50;59;53;56;64;66;75;74;73
521;9;12;15;2;13;23;28;26;27;30;41;31;0;45;43;58;50;48;53;59;67;66;71;69;63
522;7;8;5;15;14;27;30;18;24;20;33;32;0;41;40;46;56;53;58;49;64;71;67;69;65
523;2;9;10;8;4;27;21;18;26;29;37;40;0;44;38;60;59;51;46;58;68;72;75;65;71
524;15;12;6;5;2;29;21;27;22;18;33;41;0;40;43;47;59;55;57;58;68;61;65;72;64
525;5;4;11;1;15;18;30;21;23;25;31;44;0;41;33;56;51;46;47;53;75;68;67;69;74
526;12;8;3;13;4;16;24;28;29;27;31;40;0;38;42;49;54;46;59;55;73;68;72;69;62
527;12;6;1;10;5;20;28;23;18;25;38;37;0;40;31;47;46;56;52;55;69;64;68;65;61
528;3;1;8;7;15;26;24;23;29;19;39;37;0;40;32;57;50;60;47;46;62;61;68;72;63
529;9;3;8;7;12;30;26;27;21;23;44;40;0;38;37;54;55;59;60;53;67;74;72;66;68
530;1;3;8;6;4;18;20;21;25;23;40;45;0;38;37;53;54;57;58;46;71;68;72;65;70
531;3;13;15;5;9;23;29;18;21;26;38;32;0;33;35;59;54;52;56;48;72;64;75;63;70
532;6;14;8;15;13;21;30;18;22;17;43;44;0;41;33;52;60;50;53;47;75;63;69;73;65
533;5;11;2;9;6;18;25;24;21;26;37;41;0;43;32;47;48;59;50;60;64;61;70;74;62
