numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5
267;12;11;5;7;6;19;27;17;23;25;44;38;0;34;35;56;47;52;51;54;61;64;62;67;70
268;10;12;6;3;7;21;19;24;29;25;34;40;0;38;41;52;47;54;48;59;65;74;63;66;70
269;12;8;15;5;1;17;29;27;19;23;40;37;0;45;41;53;51;47;54;58;67;71;75;69;65
270;6;7;12;9;13;28;27;22;17;26;41;43;0;38;36;53;50;51;58;56;73;63;68;74;64
271;3;5;1;6;4;26;18;20;30;28;34;44;0;32;41;52;59;50;49;55;73;75;64;63;62
272;8;11;2;9;13;17;27;16;24;21;40;37;0;34;35;51;52;57;58;49;63;68;71;64;74
273;7;11;4;3;2;28;16;29;17;23;34;36;0;41;33;50;56;53;52;46;62;70;65;61;74
274;6;11;15;2;7;17;27;29;26;19;41;39;0;40;34;58;50;59;51;47;70;65;66;67;63
275;14;2;9;15;10;24;28;21;29;20;36;37;0;40;32;47;49;59;53;54;74;69;63;70;73
276;1;10;7;2;11;25;16;22;20;27;42;38;0;37;45;59;53;47;50;46;62;65;75;63;64
277;7;1;12;2;14;22;16;19;26;24;41;38;0;37;44;56;52;53;49;50;66;73;72;75;74
278;9;1;10;13;7;26;29;21;28;25;35;40;0;44;43;46;54;48;56;55;70;74;68;61;71
279;4;5;2;13;6;24;16;28;25;20;33;36;0;35;39;46;48;53;58;51;62;64;73;63;67
280;7;4;11;13;1;18;16;19;24;22;36;39;0;43;31;58;51;59;47;55;61;65;73;69;66
281;5;1;11;14;2;27;30;22;26;29;44;41;0;37;32;55;51;50;57;56;68;73;75;65;72
282;9;12;14;5;1;20;21;29;17;28;42;43;0;44;37;47;49;54;55;50;62;71;69;68;63
283;6;14;12;8;11;28;21;29;24;26;41;44;0;33;39;59;48;57;52;60;64;71;72;67;69
284;3;8;13;2;6;22;29;23;30;17;41;44;0;35;32;50;47;52;57;48;70;63;74;66;71
285;7;5;4;11;9;22;24;18;20;21;38;43;0;37;32;56;47;51;60;59;70;61;74;66;72
286;11;1;13;7;9;20;19;25;21;17;44;41;0;45;39;53;54;49;56;50;61;62;69;67;72
287;14;8;13;7;1;26;30;22;18;25;38;36;0;39;43;55;54;48;51;46;68;70;73;74;69
288;5;10;7;14;2;22;19;26;28;27;43;40;0;31;35;57;51;53;55;46;63;62;71;75;74
289;8;14;2;13;4;18;29;17;26;25;36;31;0;35;40;60;52;59;50;48;75;67;73;69;65
290;5;7;2;14;13;30;22;20;16;19;31;39;0;35;42;47;48;51;52;54;63;70;73;71;66
291;3;13;5;7;2;25;16;22;20;28;42;45;0;43;41;53;49;46;59;50;62;67;73;68;64
292;4;10;2;8;12;17;26;29;21;22;42;36;0;40;37;57;50;54;55;49;68;66;63;67;65
293;14;3;9;1;13;21;20;17;23;22;39;43;0;31;32;54;50;48;59;58;72;61;68;75;70
294;3;10;12;6;9;22;18;28;25;26;31;38;0;45;39;46;47;49;50;52;68;66;75;65;69
295;9;6;7;4;10;22;20;19;29;24;31;44;0;35;39;52;46;47;58;55;61;64;68;71;75
296;13;8;1;6;5;27;16;18;25;30;43;34;0;33;38;56;51;47;55;52;73;69;66;70;75
297;13;7;10;6;11;29;19;20;16;25;38;45;0;40;39;49;55;57;52;59;63;65;61;75;62
298;4;2;6;1;11;27;16;22;17;25;38;42;0;32;43;54;50;58;57;53;75;62;66;69;65
299;5;2;4;8;9;23;25;29;22;17;33;43;0;45;32;48;58;55;50;53;73;69;74;65;72
300;12;1;2;6;5;24;18;21;16;27;33;31;0;44;39;53;59;56;58;57;66;65;73;63;67
301;14;8;9;1;15;24;29;20;21;25;36;42;0;32;45;54;49;52;51;55;74;64;66;63;72
302;3;12;10;13;14;23;24;29;22;27;31;34;0;36;35;57;54;48;49;50;65;61;67;66;64
303;5;9;11;6;14;17;22;21;28;25;43;37;0;33;32;56;51;53;55;48;71;62;66;74;69
304;7;13;4;2;14;25;19;21;28;18;37;39;0;41;33;58;59;54;53;49;63;64;72;62;65
305;13;5;3;8;12;20;25;21;17;24;34;43;0;31;35;52;55;49;57;46;70;72;62;73;64
306;8;5;12;6;9;22;19;20;18;21;31;33;0;39;44;57;50;48;47;49;62;66;65;73;68
307;2;5;13;12;14;22;28;25;23;26;42;32;0;36;39;46;47;51;48;52;75;71;70;69;63
308;9;11;2;6;12;18;24;21;26;20;31;39;0;34;40;56;59;53;49;57;71;69;64;63;68
309;3;10;6;2;4;22;16;18;21;25;40;33;0;39;35;53;56;50;59;54;63;74;70;67;65
310;12;4;9;15;13;29;26;20;25;21;44;42;0;31;39;53;54;58;50;48;71;74;64;75;70
311;5;4;8;11;12;29;27;18;25;17;35;34;0;31;42;54;48;60;51;59;66;73;64;75;63
312;4;15;7;3;5;16;20;19;27;22;36;34;0;33;37;52;58;54;47;51;63;73;71;68;70
313;6;12;10;5;14;21;19;29;30;24;44;42;0;45;41;56;52;57;58;50;73;71;68;63;66
314;3;1;13;9;6;23;20;26;21;16;38;41;0;32;33;48;50;56;54;55;62;61;64;72;65
315;6;2;11;14;12;16;22;18;24;28;31;32;0;38;37;58;49;56;46;54;64;61;73;75;62
316;4;10;12;6;15;22;28;25;24;18;41;32;0;33;31;56;48;51;58;57;64;67;61;73;65
317;10;12;4;1;3;25;17;18;20;16;36;33;0;44;34;47;57;49;52;48;64;61;73;68;65
318;13;12;4;8;14;26;20;25;18;17;43;35;0;37;33;48;53;46;56;58;67;72;63;69;64
319;10;12;7;8;2;19;30;18;27;26;37;33;0;38;40;59;47;51;57;54;69;70;62;66;72
320;14;7;10;5;15;28;26;16;25;22;31;41;0;32;33;48;46;58;47;59;67;70;73;63;62
321;4;13;14;8;10;19;26;23;18;29;40;43;0;33;41;58;57;51;47;49;68;64;73;72;74
322;7;9;11;4;8;20;28;23;24;22;38;39;0;43;31;53;59;52;46;47;66;74;61;67;69
323;15;12;4;13;7;18;25;28;24;27;45;31;0;41;39;52;59;54;51;53;62;63;66;65;61
324;14;4;12;6;5;21;19;23;18;28;35;42;0;41;32;53;52;60;55;51;67;69;74;72;66
325;13;2;4;14;3;25;22;28;24;21;35;36;0;37;40;47;57;49;46;52;64;71;68;69;72
326;6;3;8;7;14;20;28;26;29;17;42;43;0;31;34;49;60;58;56;54;69;75;68;61;65
327;2;10;6;5;3;24;16;19;28;26;40;33;0;41;38;57;58;59;50;46;71;65;61;62;72
328;3;10;12;8;13;18;17;20;24;16;40;39;0;34;35;51;56;59;58;60;64;74;61;67;65
329;12;1;11;3;8;29;17;30;19;28;45;31;0;41;37;50;57;53;55;48;71;73;63;65;66
330;1;10;6;4;3;25;18;29;17;20;35;38;0;39;37;47;48;60;57;56;72;61;70;62;66
331;1;2;4;14;6;20;25;17;27;21;36;35;0;31;34;59;58;57;46;48;66;69;61;70;75
332;1;11;7;10;13;18;26;27;21;19;43;35;0;34;44;55;53;57;56;58;70;68;61;67;63
333;10;6;2;11;3;27;28;23;18;19;36;44;0;40;43;50;57;48;49;54;72;62;61;70;66
334;8;9;14;10;6;18;30;16;26;19;43;42;0;38;40;47;48;56;57;46;71;73;68;69;64
335;14;4;5;3;6;30;22;17;19;26;41;40;0;45;33;47;48;53;46;51;74;65;63;61;62
336;6;4;5;12;8;19;21;25;24;27;44;38;0;36;40;49;48;52;50;46;63;71;62;61;68
337;8;5;9;13;10;20;27;18;23;17;39;31;0;42;36;60;58;59;53;57;66;65;71;61;70
338;10;5;3;9;13;25;26;27;17;22;32;37;0;44;31;49;46;48;55;53;62;73;67;61;69
339;3;10;9;14;15;24;21;16;18;29;35;33;0;43;34;55;51;49;57;50;65;70;71;62;69
340;9;4;11;12;10;28;17;22;19;18;41;42;0;37;38;59;48;58;54;49;67;65;71;64;73
341;3;1;10;9;14;26;27;22;17;21;41;44;0;42;35;52;55;46;51;58;72;63;71;70;67
342;10;5;14;7;3;29;28;18;19;23;39;34;0;31;40;58;50;48;49;56;61;72;71;74;65
343;4;5;3;8;10;28;25;18;17;29;43;34;0;37;32;56;57;55;60;52;74;67;64;61;73
344;12;13;14;1;8;20;22;28;27;24;31;33;0;32;36;58;50;52;59;54;74;70;64;75;72
345;13;1;2;7;6;16;25;27;26;18;37;41;0;31;43;55;54;50;56;57;74;65;71;62;61
346;7;5;4;6;3;28;25;20;30;27;37;45;0;44;31;48;51;54;52;46;71;67;69;72;74
347;12;5;4;13;2;24;28;20;21;26;43;31;0;34;40;55;54;60;56;52;65;67;61;64;68
348;7;4;13;6;10;19;30;26;29;22;43;44;0;36;32;55;59;51;50;54;68;65;61;67;63
349;9;4;8;14;10;25;16;18;26;20;42;36;0;39;40;58;49;56;60;59;65;73;74;67;68
350;4;2;10;14;3;18;24;23;30;21;42;43;0;35;36;46;51;52;48;53;61;67;69;68;66
351;15;10;4;7;12;16;21;18;29;25;42;38;0;40;32;46;57;52;47;58;68;62;69;75;66
352;12;13;3;7;11;21;24;18;29;22;34;31;0;35;39;51;48;55;47;52;67;72;69;65;62
353;8;7;6;5;4;18;17;21;25;20;42;39;0;40;33;58;49;46;54;48;65;68;64;71;73
354;8;2;4;3;13;28;22;24;30;23;32;40;0;34;38;59;56;53;58;50;69;65;63;72;61
355;5;6;12;7;2;23;16;17;19;27;31;39;0;42;32;60;58;49;56;52;71;62;69;64;63
356;12;1;6;5;7;29;19;18;28;27;40;32;0;31;39;47;58;52;56;53;62;66;67;68;69
357;5;11;7;3;13;22;18;19;28;16;42;37;0;41;39;51;54;52;59;48;64;71;75;70;67
358;15;13;5;8;9;17;26;18;27;28;36;34;0;32;44;54;56;52;48;53;66;75;73;65;74
359;11;15;2;9;8;26;16;29;17;21;40;41;0;35;37;46;49;54;50;56;64;71;63;73;67
360;12;8;13;5;7;30;21;22;20;23;35;33;0;32;36;52;58;49;57;47;69;71;73;66;68
361;7;5;1;11;3;23;20;17;19;21;37;40;0;44;36;54;47;57;59;48;71;65;68;66;70
362;8;9;3;1;10;17;23;25;18;19;38;44;0;34;31;55;46;48;58;54;64;62;75;72;69
363;1;7;9;4;6;22;19;16;23;20;34;44;0;41;32;56;57;49;50;54;71;68;63;64;66
364;8;12;5;7;3;27;29;16;25;24;35;39;0;44;33;59;54;56;53;57;65;74;62;68;73
365;13;6;12;11;14;18;20;21;17;22;40;44;0;35;31;52;58;51;55;53;70;69;71;61;74
366;9;5;2;10;14;23;26;17;16;18;38;34;0;43;42;55;54;47;46;57;74;65;70;61;62
367;5;12;7;14;3;27;19;23;16;21;38;33;0;44;34;55;47;58;57;53;70;61;65;63;66
368;5;6;4;13;9;20;17;24;19;25;40;42;0;33;38;57;54;51;53;46;75;69;63;66;68
369;8;11;4;9;12;20;19;23;26;22;34;38;0;32;41;58;52;60;56;59;72;69;74;70;65
370;11;9;5;13;2;29;18;22;27;28;43;37;0;32;42;54;57;48;59;50;66;63;72;67;74
371;3;7;14;8;1;23;24;21;18;25;38;42;0;32;39;47;48;56;51;57;73;67;74;75;71
372;10;1;4;14;2;16;28;27;22;26;31;37;0;34;33;58;50;49;46;59;61;72;64;75;66
373;2;7;10;8;5;30;19;27;24;25;38;32;0;39;43;49;54;57;52;51;65;70;67;68;62
374;6;9;10;8;12;22;18;21;23;19;32;34;0;41;37;53;49;46;51;58;73;64;65;71;63
375;9;13;7;11;6;21;16;26;20;18;40;39;0;33;37;47;59;55;52;50;68;63;71;69;61
376;12;3;5;2;8;16;23;19;18;29;41;43;0;37;38;49;46;52;56;51;75;64;62;65;63
377;14;7;2;11;12;22;20;24;29;16;31;36;0;41;40;57;58;49;55;46;64;69;72;75;63
378;9;1;6;8;14;28;18;24;20;26;42;39;0;43;44;59;46;54;58;48;65;68;69;73;66
379;10;5;4;8;14;18;19;27;17;29;39;31;0;43;32;56;60;51;58;57;64;69;62;74;63
380;7;10;2;8;1;26;17;18;28;25;35;41;0;36;43;50;59;48;60;49;68;63;72;64;69
381;7;13;5;3;12;16;29;28;25;18;37;40;0;39;42;46;52;54;60;55;68;70;61;72;75
382;7;9;8;11;14;27;21;20;24;22;41;40;0;32;42;50;51;53;59;48;73;66;61;71;65
383;4;6;12;1;9;27;18;20;17;24;33;34;0;38;42;47;53;50;49;46;63;74;62;65;68
384;11;14;5;8;4;19;18;24;20;17;38;41;0;44;37;51;53;57;47;46;70;66;65;71;67
385;1;5;4;14;6;20;25;23;27;17;35;36;0;38;33;56;59;55;47;50;74;72;73;62;70
386;12;13;3;11;1;22;18;24;27;28;42;33;0;41;43;49;48;58;53;46;66;68;67;73;74
387;4;14;12;8;6;23;30;29;17;28;32;35;0;43;44;48;49;57;59;58;64;67;71;74;66
388;1;14;6;8;2;18;29;28;16;21;40;33;0;41;37;50;55;56;59;47;67;70;75;72;68
389;13;1;4;3;9;27;19;25;29;24;33;39;0;44;34;47;53;49;59;52;72;67;61;68;63
390;11;15;7;2;13;19;25;29;28;18;37;36;0;35;32;51;50;46;55;56;64;62;66;71;73
391;1;9;13;5;10;26;24;18;23;21;37;35;0;32;33;47;56;57;54;50;62;65;61;68;75
392;10;7;1;9;13;25;29;21;16;26;36;31;0;39;43;56;49;47;58;55;64;74;62;63;69
393;2;6;10;5;1;28;24;20;22;21;37;41;0;43;32;57;58;52;60;51;66;61;73;65;70
394;8;7;4;11;9;26;23;18;17;25;41;38;0;32;35;47;59;49;51;57;68;66;62;64;71
395;7;3;15;10;5;21;20;24;26;16;36;42;0;38;44;52;48;55;49;56;66;69;65;61;74
396;1;5;12;14;3;25;27;22;24;29;45;38;0;35;31;56;59;51;49;48;64;71;62;68;65
397;2;10;5;4;9;29;30;21;18;28;36;38;0;35;39;50;53;55;58;52;69;75;63;72;70
398;1;2;11;3;4;19;21;25;26;23;41;43;0;36;32;59;48;57;52;58;67;73;66;64;68
399;15;9;8;11;10;22;16;19;24;28;39;41;0;35;32;48;54;52;59;50;65;64;66;72;68
400;3;12;6;13;8;19;30;25;23;22;37;35;0;41;31;58;59;56;55;51;70;65;74;72;69
401;3;6;7;1;9;20;19;27;18;28;38;35;0;44;33;57;53;55;52;46;61;68;71;73;62
402;7;14;1;6;8;24;19;16;25;27;36;35;0;44;39;53;57;50;48;47;65;74;72;75;63
403;7;10;13;11;8;16;20;30;18;23;38;41;0;37;34;58;56;50;47;53;70;65;72;66;61
404;13;4;6;5;3;25;17;29;24;27;39;45;0;44;41;51;53;49;57;54;75;72;64;71;68
405;8;1;4;15;9;23;26;19;24;17;38;41;0;33;32;58;49;59;51;50;69;65;70;68;74
406;8;3;11;7;13;20;22;24;19;25;41;34;0;35;33;58;49;52;47;48;70;63;68;72;67
407;12;13;10;4;1;17;30;29;19;27;33;35;0;38;32;52;49;51;46;50;70;71;64;75;68
408;10;5;8;4;14;17;30;28;25;19;31;44;0;41;43;52;54;51;56;47;63;72;68;62;67
409;10;12;13;7;5;19;21;28;27;18;39;33;0;42;34;47;52;59;50;53;68;69;63;64;75
410;2;11;7;14;15;26;20;25;28;23;34;33;0;41;42;46;52;47;54;51;66;72;70;64;74
411;9;15;8;11;13;27;22;24;26;21;37;42;0;44;39;60;59;49;53;48;69;71;64;61;66
412;1;4;11;2;9;28;22;19;27;17;44;32;0;33;45;60;55;57;52;54;68;70;69;66;63
413;8;4;10;11;5;25;22;18;23;27;41;40;0;45;42;53;52;60;50;46;73;71;74;69;70
414;13;11;5;4;6;18;23;20;28;19;45;44;0;43;41;46;50;56;51;58;68;70;72;73;65
415;1;14;5;7;13;19;17;22;23;21;31;43;0;34;36;55;59;47;57;58;61;72;73;62;64
416;15;6;5;10;2;17;23;26;22;24;34;32;0;38;41;58;50;56;46;51;69;75;62;66;74
417;10;5;6;7;14;29;30;27;28;23;45;37;0;39;41;60;55;53;56;52;73;63;62;61;67
418;3;9;5;11;15;23;19;18;20;16;45;34;0;32;43;46;48;58;60;59;68;69;61;67;63
419;8;7;6;11;12;26;27;23;30;18;37;35;0;31;43;54;47;51;59;46;66;64;73;61;74
420;12;9;5;2;10;20;30;27;28;21;45;43;0;42;38;57;54;55;48;53;71;67;63;68;74
421;4;12;14;5;11;26;22;19;17;20;41;32;0;31;38;53;55;49;52;56;64;61;74;68;65
422;9;1;15;8;2;18;28;17;19;23;34;45;0;37;39;46;57;58;49;53;73;63;67;69;71
423;8;11;9;5;13;20;25;21;26;30;43;44;0;37;39;56;57;55;58;49;74;62;69;72;73
424;12;15;11;9;4;23;28;24;21;25;41;38;0;34;39;57;46;59;55;50;61;63;72;66;70
425;7;13;3;15;4;27;29;26;17;25;34;43;0;40;45;53;48;51;57;47;67;64;74;72;75
426;13;14;7;12;9;22;18;26;17;27;31;36;0;45;37;55;59;53;49;52;61;65;63;68;69
427;8;6;9;14;10;24;22;16;27;19;31;39;0;36;40;49;47;59;58;46;74;65;62;71;63
428;9;7;11;5;3;22;17;16;27;18;43;36;0;32;40;49;52;48;56;60;73;67;74;64;62
429;7;14;5;6;4;16;28;26;25;18;39;34;0;31;38;59;54;60;55;49;72;63;73;68;64
430;2;12;7;5;8;22;23;16;21;19;31;34;0;32;40;54;48;57;46;56;62;61;70;63;67
431;4;7;3;9;14;26;27;29;17;20;45;44;0;34;32;52;46;55;50;54;61;62;66;72;67
432;3;13;1;2;11;29;16;18;17;28;40;39;0;36;44;58;57;54;52;55;67;62;70;65;69
433;3;12;8;15;7;21;29;24;27;30;36;43;0;32;39;46;53;47;57;59;67;68;71;62;65
434;7;3;5;15;12;16;18;29;21;26;33;36;0;42;43;58;50;49;52;60;62;72;66;69;67
435;12;13;3;10;1;18;25;21;19;29;32;41;0;38;44;52;53;56;47;58;66;74;61;70;71
436;9;12;8;15;7;28;18;22;30;26;45;44;0;40;37;54;52;53;59;57;64;70;61;72;62
437;12;11;8;6;14;30;19;28;24;25;32;39;0;44;41;50;58;56;48;59;61;72;73;62;69
438;5;14;13;6;11;24;28;29;16;27;42;40;0;31;43;56;52;49;57;50;71;68;70;62;73
439;13;5;7;10;1;18;16;26;27;30;41;38;0;34;44;48;56;46;55;59;72;71;65;61;62
440;8;4;11;14;9;19;23;24;16;26;34;45;0;32;37;48;47;49;54;52;61;63;68;65;71
441;11;13;5;10;8;21;16;18;25;28;38;42;0;35;31;51;57;47;58;49;64;62;61;68;73
442;7;5;9;4;2;21;27;22;28;24;36;39;0;35;31;59;46;56;53;52;75;73;74;68;62
443;14;2;3;5;13;27;28;17;18;22;36;32;0;33;34;49;55;48;46;52;70;62;65;73;72
444;9;10;5;3;2;21;23;24;29;22;37;39;0;31;41;52;53;47;57;49;75;74;68;72;64
445;7;9;1;15;4;23;25;19;22;17;36;33;0;32;39;53;55;47;54;50;72;75;70;74;69
446;13;11;14;10;9;30;26;28;24;18;33;41;0;31;34;55;57;46;58;48;66;72;74;73;68
447;4;11;1;6;13;25;16;21;19;29;34;41;0;32;36;47;46;48;51;50;73;69;70;62;75
448;2;12;3;5;14;16;20;17;23;29;43;37;0;34;36;51;58;50;49;56;65;70;63;68;64
449;14;9;11;2;7;23;18;24;20;26;44;31;0;45;40;59;50;53;51;54;68;72;62;69;74
450;4;8;3;11;14;22;17;20;19;18;38;35;0;37;43;46;57;47;56;49;63;75;67;74;65
451;5;12;10;14;7;30;27;29;17;23;34;41;0;36;38;50;53;54;55;59;70;65;72;67;66
452;11;5;10;14;12;20;28;22;26;23;45;41;0;37;40;57;55;48;51;49;64;67;71;65;68
453;8;9;5;7;6;17;24;26;21;18;35;41;0;37;43;59;53;52;60;51;71;69;62;74;73
454;12;14;9;5;4;17;26;18;30;28;44;42;0;39;43;50;58;54;59;57;69;66;68;62;70
455;10;2;14;9;3;16;22;29;28;18;44;33;0;43;31;54;57;56;47;52;66;73;63;69;68
456;1;7;10;14;8;25;26;17;18;20;42;44;0;43;39;58;56;52;47;48;64;66;68;72;67
457;14;7;15;12;1;20;25;26;23;27;39;36;0;44;37;47;50;49;56;53;61;67;74;69;64
458;10;9;1;11;3;20;28;24;17;22;37;42;0;38;40;52;54;46;50;58;74;65;71;63;62
459;8;5;11;12;6;27;30;16;20;25;38;33;0;32;43;47;60;52;49;53;75;67;66;72;61
460;14;12;1;10;11;18;25;30;28;19;37;43;0;38;36;48;53;59;55;46;66;64;68;63;62
461;1;14;8;15;13;28;21;30;25;23;31;34;0;37;38;50;55;46;53;51;75;71;74;70;68
462;6;2;5;13;12;25;22;26;24;27;40;38;0;36;31;47;51;49;48;54;62;64;68;73;72
463;5;2;3;8;10;25;27;21;16;23;44;31;0;37;40;50;46;60;52;58;67;74;75;71;66
464;1;12;6;14;13;30;16;17;18;26;42;37;0;40;39;54;56;52;59;57;62;71;67;66;70
465;8;9;11;5;3;21;18;27;22;25;32;43;0;42;41;50;57;51;58;53;69;72;74;70;73
466;9;8;2;12;10;17;19;29;26;20;44;37;0;32;40;56;46;59;57;50;73;70;68;66;71
467;11;12;6;10;1;20;22;25;24;29;32;34;0;36;37;46;53;58;51;59;61;64;72;67;75
468;1;3;6;9;2;24;19;20;26;29;32;34;0;42;44;48;51;50;60;54;68;74;69;71;62
469;13;4;7;12;3;23;21;28;29;25;31;34;0;37;42;56;57;53;50;51;65;73;63;61;70
470;14;11;3;5;6;28;20;17;22;19;39;36;0;33;34;52;51;56;53;50;75;72;67;63;70
471;10;1;4;5;9;18;20;23;28;24;38;40;0;41;33;54;49;60;59;46;72;63;73;74;71
472;4;3;1;11;7;26;16;20;30;27;42;43;0;31;32;52;50;55;49;59;61;66;62;65;64
473;3;10;9;12;7;18;28;17;22;16;45;31;0;39;43;58;59;55;53;54;71;64;66;73;72
474;5;13;10;14;3;21;20;22;30;29;43;40;0;35;32;49;57;54;58;60;69;70;73;66;65
475;14;9;5;12;4;23;19;30;25;18;37;31;0;34;36;51;49;46;47;59;75;67;68;69;61
476;12;13;3;10;8;26;21;22;29;16;40;36;0;34;45;52;53;58;48;57;70;64;62;63;68
477;6;13;7;5;1;28;21;16;23;22;45;33;0;31;37;56;50;55;60;48;62;69;74;65;72
478;5;11;14;6;10;25;24;26;28;20;36;44;0;38;34;57;58;52;51;50;61;62;68;65;64
479;2;11;14;9;7;16;29;20;19;26;35;42;0;31;44;57;49;60;52;56;66;63;71;61;73
480;13;10;3;12;6;29;26;18;22;21;42;45;0;38;35;50;52;54;60;49;67;61;62;64;72
481;13;5;10;6;3;27;18;22;26;23;44;36;0;43;32;52;51;60;57;53;62;63;73;64;72
482;5;7;9;1;13;29;17;18;19;20;41;36;0;37;33;51;48;47;56;54;62;66;71;68;73
483;2;10;6;9;8;19;28;30;25;18;39;31;0;43;32;60;53;49;55;58;74;66;73;70;67
484;9;1;2;8;6;17;24;29;20;19;40;42;0;38;35;58;47;55;57;46;69;63;70;62;68
485;3;5;1;10;15;25;21;26;16;28;33;43;0;41;34;59;57;47;54;50;63;70;62;67;71
486;12;2;8;11;3;20;21;23;26;29;33;38;0;35;40;58;60;54;47;50;74;69;63;72;71
487;5;1;8;13;10;29;18;20;23;22;39;35;0;37;45;46;49;51;58;53;68;65;69;72;70
488;1;12;2;8;4;27;21;18;25;19;32;43;0;37;34;51;56;47;54;50;64;70;62;71;67
489;14;3;8;4;11;22;25;28;24;30;40;31;0;38;33;46;50;57;59;60;74;66;63;64;62
490;12;2;8;5;11;26;20;24;16;21;39;45;0;38;34;57;47;52;53;58;72;69;65;63;68
491;8;2;3;7;14;22;17;23;18;30;35;40;0;34;45;46;49;52;48;51;65;70;71;61;63
492;14;13;10;7;6;18;26;17;25;21;44;32;0;34;40;59;54;52;48;58;68;72;63;61;75
493;1;8;10;9;4;16;24;25;20;26;34;31;0;39;41;52;53;55;50;54;61;73;62;69;66
494;7;9;3;13;14;23;25;28;18;16;44;40;0;41;32;46;47;53;50;55;65;73;68;61;69
495;4;6;1;3;7;24;25;20;19;17;43;42;0;37;33;51;54;48;46;60;73;72;65;64;70
496;7;1;4;10;3;29;27;19;26;17;39;43;0;42;37;50;51;46;59;52;66;69;63;61;75
497;8;5;3;2;13;20;21;24;17;28;42;33;0;40;34;47;58;49;56;59;63;71;62;66;68
498;11;7;9;6;1;24;29;30;16;20;42;41;0;32;39;54;53;52;49;51;62;75;67;66;74
499;13;1;14;12;9;27;18;24;22;25;32;36;0;37;33;50;49;55;51;57;65;73;71;61;67
500;8;13;11;7;1;25;16;28;20;22;41;31;0;44;36;46;58;57;50;55;67;62;72;66;70
501;1;2;14;6;3;20;16;25;27;23;34;40;0;32;31;48;58;59;49;50;68;65;75;69;64
502;6;4;1;14;3;22;16;24;18;27;38;40;0;42;37;51;57;59;54;48;62;74;65;71;61
503;8;1;14;13;10;21;23;19;26;20;33;34;0;40;37;50;53;48;59;57;63;64;68;61;65
504;1;14;7;11;15;18;28;26;17;16;38;32;0;34;39;60;57;59;46;56;74;61;73;72;70
505;2;14;7;4;5;20;25;21;29;27;39;43;0;33;44;47;59;51;48;52;66;74;62;69;67
506;8;6;7;14;3;29;28;16;25;24;43;39;0;35;37;48;55;51;59;54;66;74;64;67;65
507;5;11;4;8;14;27;24;29;19;23;35;33;0;38;42;50;51;52;59;48;68;66;75;61;73
508;6;13;1;2;7;24;16;19;29;28;34;39;0;44;33;49;57;59;51;46;74;64;63;67;69
509;8;3;11;15;10;22;30;16;23;27;43;37;0;45;33;49;51;54;57;55;62;65;74;66;71
510;12;3;15;14;5;28;23;27;20;26;42;33;0;37;39;53;48;55;60;47;63;67;62;75;64
511;12;14;4;13;10;24;16;29;20;27;42;44;0;35;41;47;56;48;54;58;69;74;63;72;73
512;2;6;14;15;12;20;17;29;30;21;42;36;0;34;31;49;51;59;47;53;70;62;61;69;75
513;3;12;13;10;4;19;20;29;23;18;40;45;0;39;38;55;57;54;50;49;64;66;72;71;74
514;14;10;7;12;9;16;18;28;29;25;42;44;0;33;43;56;55;46;51;58;74;66;68;61;72
515;3;9;4;11;15;28;25;20;21;23;36;31;0;37;34;50;57;46;47;49;68;65;66;72;73
516;8;3;1;10;14;25;27;17;22;18;39;43;0;35;38;52;50;58;48;49;65;61;67;64;62
517;8;13;9;3;11;20;27;18;29;26;31;37;0;35;43;54;52;48;53;58;73;66;72;71;67
518;13;8;14;2;12;18;21;28;26;25;32;34;0;36;45;58;52;51;57;50;61;72;63;70;62
519;10;8;1;14;3;21;17;30;20;22;42;39;0;44;36;57;52;54;53;58;71;69;61;73;70
520;10;4;3;13;11;26;16;29;24;28;43;44;0;36;35;48;56;50;60;49;73;72;66;61;71
521;13;3;7;11;6;21;23;17;24;28;44;34;0;43;38;48;47;58;53;55;72;62;71;70;61
522;14;6;1;8;3;16;26;25;29;18;39;44;0;37;45;53;47;49;50;57;67;64;74;68;62
523;2;7;1;11;9;27;26;16;28;25;43;33;0;38;32;49;58;55;59;53;75;72;61;68;73
524;6;13;11;8;4;20;24;16;17;18;40;43;0;34;32;59;57;56;53;55;66;62;75;71;73
525;5;12;15;11;7;17;25;27;18;24;36;43;0;42;38;55;47;60;49;58;68;62;63;71;70
526;9;10;6;4;5;18;26;21;16;20;37;35;0;32;43;51;58;48;60;54;71;73;68;65;69
527;12;13;10;15;6;16;19;22;26;18;39;32;0;38;35;54;56;57;60;59;72;69;64;74;73
528;11;7;10;4;12;23;19;30;20;28;34;38;0;37;31;47;46;57;49;58;66;65;67;70;68
529;15;9;13;6;7;16;23;25;28;19;43;33;0;34;38;52;58;59;54;57;66;67;65;61;62
530;12;11;1;3;5;29;28;21;26;25;39;43;0;35;32;53;46;59;58;49;65;63;62;66;75
531;11;3;7;6;9;18;19;23;20;26;33;38;0;37;41;49;60;51;54;50;73;72;70;69;71
532;2;15;12;7;1;19;17;26;18;24;37;39;0;43;34;50;51;57;58;56;73;63;66;69;70
533;5;6;9;1;4;20;17;18;28;27;33;44;0;34;31;58;49;53;52;55;74;61;71;67;72
